,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
270,22016,1610612756,PHX,Phoenix Suns,0021600753,2017-02-03,PHX @ SAC,W,240,105,32,77,0.416,12,29,0.414,29,35,0.829,6,33,39,11,7,3,11,21,2.0
271,22016,1610612756,PHX,Phoenix Suns,0021600739,2017-02-01,PHX vs. LAC,L,240,114,39,96,0.406,7,20,0.35,29,35,0.829,17,27,44,21,5,3,12,27,-10.0
272,22016,1610612756,PHX,Phoenix Suns,0021600723,2017-01-30,PHX vs. MEM,L,240,96,31,74,0.419,5,19,0.263,29,39,0.744,13,29,42,11,8,8,17,19,-19.0
273,22016,1610612756,PHX,Phoenix Suns,0021600709,2017-01-28,PHX vs. DEN,L,240,112,41,91,0.451,6,21,0.286,24,32,0.75,11,32,43,20,9,3,10,36,-11.0
274,22016,1610612756,PHX,Phoenix Suns,0021600692,2017-01-26,PHX @ DEN,L,240,120,48,89,0.539,10,24,0.417,14,17,0.824,8,20,28,21,8,2,11,26,-7.0
275,22016,1610612756,PHX,Phoenix Suns,0021600679,2017-01-24,PHX vs. MIN,L,239,111,38,86,0.442,7,19,0.368,28,32,0.875,13,31,44,20,7,4,15,23,-1.0
276,22016,1610612756,PHX,Phoenix Suns,0021600663,2017-01-22,PHX @ TOR,W,239,115,40,79,0.506,9,22,0.409,26,28,0.929,7,38,45,20,6,1,15,28,12.0
277,22016,1610612756,PHX,Phoenix Suns,0021600654,2017-01-21,PHX @ NYK,W,240,107,37,85,0.435,9,24,0.375,24,27,0.889,14,30,44,15,9,4,13,18,2.0
278,22016,1610612756,PHX,Phoenix Suns,0021600636,2017-01-19,PHX @ CLE,L,240,103,37,85,0.435,4,19,0.211,25,31,0.806,15,31,46,23,10,4,14,22,-15.0
279,22016,1610612756,PHX,Phoenix Suns,0021600620,2017-01-16,PHX vs. UTA,L,240,101,40,81,0.494,5,22,0.227,16,17,0.941,6,33,39,13,4,5,9,21,-5.0
280,22016,1610612756,PHX,Phoenix Suns,0021600605,2017-01-14,PHX vs. SAS,W,239,108,39,85,0.459,8,21,0.381,22,24,0.917,15,30,45,18,10,0,15,30,3.0
281,22016,1610612756,PHX,Phoenix Suns,0021600591,2017-01-12,PHX vs. DAL,L,240,108,38,78,0.487,10,18,0.556,22,27,0.815,13,34,47,15,2,4,19,23,-5.0
282,22016,1610612756,PHX,Phoenix Suns,0021600565,2017-01-08,PHX vs. CLE,L,240,116,46,87,0.529,9,27,0.333,15,19,0.789,13,23,36,23,12,7,14,19,-4.0
283,22016,1610612756,PHX,Phoenix Suns,0021600541,2017-01-05,PHX @ DAL,W,240,102,38,85,0.447,7,17,0.412,19,22,0.864,18,35,53,15,4,3,15,21,7.0
284,22016,1610612756,PHX,Phoenix Suns,0021600527,2017-01-03,PHX vs. MIA,W,240,99,36,77,0.468,9,23,0.391,18,22,0.818,13,36,49,21,7,7,18,23,9.0
285,22016,1610612756,PHX,Phoenix Suns,0021600519,2017-01-02,PHX @ LAC,L,239,98,39,102,0.382,2,15,0.133,18,22,0.818,19,29,48,22,11,4,12,29,-11.0
286,22016,1610612756,PHX,Phoenix Suns,0021600506,2016-12-31,PHX @ UTA,L,241,86,36,87,0.414,7,17,0.412,7,10,0.7,9,32,41,9,6,2,9,21,-5.0
287,22016,1610612756,PHX,Phoenix Suns,0021600490,2016-12-29,PHX vs. TOR,W,240,99,37,83,0.446,9,21,0.429,16,23,0.696,12,35,47,20,10,4,20,28,8.0
288,22016,1610612756,PHX,Phoenix Suns,0021600482,2016-12-28,PHX @ SAS,L,241,98,36,74,0.486,7,16,0.438,19,24,0.792,7,26,33,20,11,4,21,25,-21.0
289,22016,1610612756,PHX,Phoenix Suns,0021600467,2016-12-26,PHX @ HOU,L,241,115,43,101,0.426,7,30,0.233,22,27,0.815,16,37,53,17,14,6,17,25,-16.0
290,22016,1610612756,PHX,Phoenix Suns,0021600453,2016-12-23,PHX vs. PHI,W,240,123,42,79,0.532,12,26,0.462,27,37,0.73,11,32,43,25,7,6,20,24,7.0
291,22016,1610612756,PHX,Phoenix Suns,0021600435,2016-12-21,PHX vs. HOU,L,241,111,44,93,0.473,9,25,0.36,14,20,0.7,14,30,44,20,7,6,8,23,-14.0
292,22016,1610612756,PHX,Phoenix Suns,0021600416,2016-12-19,PHX @ MIN,L,242,108,37,82,0.451,9,21,0.429,25,35,0.714,8,26,34,16,11,5,17,23,-7.0
293,22016,1610612756,PHX,Phoenix Suns,0021600399,2016-12-17,PHX @ OKC,L,239,101,39,90,0.433,8,22,0.364,15,20,0.75,16,27,43,16,5,5,16,23,-13.0
294,22016,1610612756,PHX,Phoenix Suns,0021600387,2016-12-15,PHX vs. SAS,L,241,92,34,85,0.4,10,27,0.37,14,18,0.778,11,24,35,15,9,3,13,25,-15.0
295,22016,1610612756,PHX,Phoenix Suns,0021600372,2016-12-13,PHX vs. NYK,W,264,113,38,93,0.409,9,30,0.3,28,33,0.848,16,45,61,13,9,7,17,28,2.0
296,22016,1610612756,PHX,Phoenix Suns,0021600359,2016-12-11,PHX vs. NOP,L,264,119,44,96,0.458,14,41,0.341,17,26,0.654,14,43,57,21,6,3,16,27,-1.0
297,22016,1610612756,PHX,Phoenix Suns,0021600344,2016-12-09,PHX @ LAL,W,241,119,45,95,0.474,13,30,0.433,16,21,0.762,9,35,44,26,8,8,7,24,4.0
298,22016,1610612756,PHX,Phoenix Suns,0021600329,2016-12-07,PHX vs. IND,L,240,94,34,85,0.4,9,33,0.273,17,18,0.944,9,31,40,17,14,4,19,31,-15.0
299,22016,1610612756,PHX,Phoenix Suns,0021600320,2016-12-06,PHX @ UTA,L,240,105,39,84,0.464,6,18,0.333,21,25,0.84,12,29,41,14,5,0,17,28,-7.0
300,22016,1610612756,PHX,Phoenix Suns,0021600299,2016-12-03,PHX @ GSW,L,239,109,41,91,0.451,11,32,0.344,16,21,0.762,14,22,36,24,8,2,14,29,-29.0
301,22016,1610612756,PHX,Phoenix Suns,0021600274,2016-11-30,PHX vs. ATL,W,240,109,40,89,0.449,10,21,0.476,19,25,0.76,13,28,41,15,11,4,15,17,2.0
302,22016,1610612756,PHX,Phoenix Suns,0021600246,2016-11-27,PHX vs. DEN,L,240,114,36,89,0.404,11,25,0.44,31,36,0.861,9,37,46,11,5,7,11,24,-6.0
303,22016,1610612756,PHX,Phoenix Suns,0021600236,2016-11-25,PHX vs. MIN,L,239,85,32,79,0.405,6,26,0.231,15,21,0.714,12,36,48,17,11,6,25,26,-13.0
304,22016,1610612756,PHX,Phoenix Suns,0021600214,2016-11-23,PHX @ ORL,W,241,92,33,73,0.452,9,22,0.409,17,22,0.773,6,38,44,15,6,7,17,20,5.0
305,22016,1610612756,PHX,Phoenix Suns,0021600200,2016-11-21,PHX @ WAS,L,240,101,39,91,0.429,11,27,0.407,12,15,0.8,13,39,52,22,3,7,21,24,-5.0
306,22016,1610612756,PHX,Phoenix Suns,0021600189,2016-11-19,PHX @ PHI,L,242,105,39,92,0.424,6,21,0.286,21,34,0.618,12,32,44,18,11,7,15,19,-15.0
307,22016,1610612756,PHX,Phoenix Suns,0021600176,2016-11-18,PHX @ IND,W,240,116,46,97,0.474,9,26,0.346,15,18,0.833,18,28,46,21,14,7,11,28,20.0
308,22016,1610612756,PHX,Phoenix Suns,0021600166,2016-11-16,PHX @ DEN,L,239,104,39,79,0.494,8,20,0.4,18,29,0.621,7,28,35,14,8,4,16,29,-16.0
309,22016,1610612756,PHX,Phoenix Suns,0021600143,2016-11-13,PHX @ GSW,L,239,120,46,90,0.511,8,24,0.333,20,26,0.769,8,30,38,27,10,3,13,29,-13.0
310,22016,1610612756,PHX,Phoenix Suns,0021600139,2016-11-12,PHX vs. BKN,L,241,104,40,107,0.374,8,33,0.242,16,21,0.762,17,38,55,23,9,3,12,20,-18.0
311,22016,1610612756,PHX,Phoenix Suns,0021600113,2016-11-09,PHX vs. DET,W,240,107,38,84,0.452,8,22,0.364,23,30,0.767,10,39,49,20,7,6,17,20,7.0
312,22016,1610612756,PHX,Phoenix Suns,0021600103,2016-11-08,PHX @ POR,L,239,121,43,86,0.5,7,21,0.333,28,33,0.848,15,26,41,18,10,2,16,27,-3.0
313,22016,1610612756,PHX,Phoenix Suns,0021600092,2016-11-06,PHX @ LAL,L,239,108,40,91,0.44,6,20,0.3,22,28,0.786,11,29,40,20,8,2,17,30,-11.0
314,22016,1610612756,PHX,Phoenix Suns,0021600075,2016-11-04,PHX @ NOP,W,265,112,40,93,0.43,8,24,0.333,24,28,0.857,12,47,59,18,7,2,15,27,1.0
315,22016,1610612756,PHX,Phoenix Suns,0021600063,2016-11-02,PHX vs. POR,W,266,118,44,103,0.427,5,16,0.313,25,30,0.833,14,45,59,15,10,5,12,20,3.0
